Predictor,b,Seed,Dataset,Result
MinCount,7,19128,synthetic_50000_5000_0.5,5177.030630944812
REC,7,19128,synthetic_50000_5000_0.5,5707.51843007071
AdaptiveSampling,8,19128,synthetic_50000_5000_0.5,5248.0
PCSA,8,19128,synthetic_50000_5000_0.5,4989.0
LogLog,8,19128,synthetic_50000_5000_0.5,5263.168530111548
HLL,8,19128,synthetic_50000_5000_0.5,5431.910371330365
KMV,8,19128,synthetic_50000_5000_0.5,5460.14380489827
MinCount,8,19128,synthetic_50000_5000_0.5,5123.600037374765
REC,8,19128,synthetic_50000_5000_0.5,5881.189518470358
AdaptiveSampling,9,19128,synthetic_50000_5000_0.5,5344.0
PCSA,9,19128,synthetic_50000_5000_0.5,5112.0
LogLog,9,19128,synthetic_50000_5000_0.5,5358.204536965764
HLL,9,19128,synthetic_50000_5000_0.5,5427.671159822215
KMV,9,19128,synthetic_50000_5000_0.5,4996.673893767005
MinCount,9,19128,synthetic_50000_5000_0.5,5273.9038732810295
REC,9,19128,synthetic_50000_5000_0.5,5480.078047125915
AdaptiveSampling,5,19128,synthetic_50000_5000_1.0,3968.0
PCSA,5,19128,synthetic_50000_5000_1.0,4452.0
LogLog,5,19128,synthetic_50000_5000_1.0,4382.214178175522
HLL,5,19128,synthetic_50000_5000_1.0,4529.7354786091
KMV,5,19128,synthetic_50000_5000_1.0,3887.955314323045
MinCount,5,19128,synthetic_50000_5000_1.0,3286.2425349623004
REC,5,19128,synthetic_50000_5000_1.0,5290.363496655065
AdaptiveSampling,6,19128,synthetic_50000_5000_1.0,3968.0
PCSA,6,19128,synthetic_50000_5000_1.0,4172.0
LogLog,6,19128,synthetic_50000_5000_1.0,4588.302443844042
HLL,6,19128,synthetic_50000_5000_1.0,4779.4912242723985
KMV,6,19128,synthetic_50000_5000_1.0,4456.020392272101
MinCount,6,19128,synthetic_50000_5000_1.0,3884.122511110604
REC,6,19128,synthetic_50000_5000_1.0,5477.48903937462
AdaptiveSampling,7,19128,synthetic_50000_5000_1.0,4480.0
PCSA,7,19128,synthetic_50000_5000_1.0,4150.0
LogLog,7,19128,synthetic_50000_5000_1.0,4328.338599321077
HLL,7,19128,synthetic_50000_5000_1.0,4440.63435036167
KMV,7,19128,synthetic_50000_5000_1.0,4574.4837409836155
MinCount,7,19128,synthetic_50000_5000_1.0,3956.893178115941
REC,7,19128,synthetic_50000_5000_1.0,3748.8803649346623
AdaptiveSampling,8,19128,synthetic_50000_5000_1.0,4448.0
PCSA,8,19128,synthetic_50000_5000_1.0,4501.0
LogLog,8,19128,synthetic_50000_5000_1.0,4621.725550708584
HLL,8,19128,synthetic_50000_5000_1.0,4600.408899430962
KMV,8,19128,synthetic_50000_5000_1.0,4729.98834964411
MinCount,8,19128,synthetic_50000_5000_1.0,4090.6433502546643
REC,8,19128,synthetic_50000_5000_1.0,4060.5237870144506
AdaptiveSampling,9,19128,synthetic_50000_5000_1.0,4688.0
PCSA,9,19128,synthetic_50000_5000_1.0,4606.0
LogLog,9,19128,synthetic_50000_5000_1.0,4648.198012883342
HLL,9,19128,synthetic_50000_5000_1.0,4704.552114806016
KMV,9,19128,synthetic_50000_5000_1.0,4327.744574763325
MinCount,9,19128,synthetic_50000_5000_1.0,4391.173121214468
REC,9,19128,synthetic_50000_5000_1.0,4169.8964434846
AdaptiveSampling,5,19128,synthetic_50000_5000_1.5,1536.0
PCSA,5,19128,synthetic_50000_5000_1.5,1507.0
LogLog,5,19128,synthetic_50000_5000_1.5,2009.2540597878944
HLL,5,19128,synthetic_50000_5000_1.5,2026.2953925448192
KMV,5,19128,synthetic_50000_5000_1.5,1753.2868261742954
MinCount,5,19128,synthetic_50000_5000_1.5,1208.9522968280016
REC,5,19128,synthetic_50000_5000_1.5,1067.1729993472788
AdaptiveSampling,6,19128,synthetic_50000_5000_1.5,1568.0
PCSA,6,19128,synthetic_50000_5000_1.5,1382.0
LogLog,6,19128,synthetic_50000_5000_1.5,1731.125707822349
HLL,6,19128,synthetic_50000_5000_1.5,1651.8871862871215
KMV,6,19128,synthetic_50000_5000_1.5,1607.1140582613202
MinCount,6,19128,synthetic_50000_5000_1.5,1497.1104231874865
REC,6,19128,synthetic_50000_5000_1.5,1294.5560592270601
AdaptiveSampling,7,19128,synthetic_50000_5000_1.5,1536.0
PCSA,7,19128,synthetic_50000_5000_1.5,1412.0
LogLog,7,19128,synthetic_50000_5000_1.5,1598.050902989129
HLL,7,19128,synthetic_50000_5000_1.5,1560.7555522755476
KMV,7,19128,synthetic_50000_5000_1.5,1604.2891382420416
MinCount,7,19128,synthetic_50000_5000_1.5,1602.1718544328821
REC,7,19128,synthetic_50000_5000_1.5,1507.6474260477428
AdaptiveSampling,8,19128,synthetic_50000_5000_1.5,1424.0
PCSA,8,19128,synthetic_50000_5000_1.5,1455.0
LogLog,8,19128,synthetic_50000_5000_1.5,1701.7573509137358
HLL,8,19128,synthetic_50000_5000_1.5,1771.9262114731769
KMV,8,19128,synthetic_50000_5000_1.5,1387.72368421126
MinCount,8,19128,synthetic_50000_5000_1.5,1427.3174330626523
REC,8,19128,synthetic_50000_5000_1.5,1373.0137274903932
AdaptiveSampling,9,19128,synthetic_50000_5000_1.5,1424.0
PCSA,9,19128,synthetic_50000_5000_1.5,1621.0
LogLog,9,19128,synthetic_50000_5000_1.5,1575.8439244833535
HLL,9,19128,synthetic_50000_5000_1.5,1621.4036234487814
KMV,9,19128,synthetic_50000_5000_1.5,1361.5716018191647
MinCount,9,19128,synthetic_50000_5000_1.5,1494.472780826307
REC,9,19128,synthetic_50000_5000_1.5,1365.199875356687
AdaptiveSampling,5,19128,synthetic_50000_5000_50.0,1.0
PCSA,5,19128,synthetic_50000_5000_50.0,42.0
LogLog,5,19128,synthetic_50000_5000_50.0,12.64017280358669
HLL,5,19128,synthetic_50000_5000_50.0,1.0159583460665687
KMV,5,19128,synthetic_50000_5000_50.0,1.0
MinCount,5,19128,synthetic_50000_5000_50.0,31.197004365032004
REC,5,19128,synthetic_50000_5000_50.0,11.712504848833662
AdaptiveSampling,6,19128,synthetic_50000_5000_50.0,1.0
PCSA,6,19128,synthetic_50000_5000_50.0,83.0
LogLog,6,19128,synthetic_50000_5000_50.0,25.347029470132266
HLL,6,19128,synthetic_50000_5000_50.0,1.0078948459609032
KMV,6,19128,synthetic_50000_5000_50.0,1.0
MinCount,6,19128,synthetic_50000_5000_50.0,63.400363709581164
REC,6,19128,synthetic_50000_5000_50.0,23.474298304790793
AdaptiveSampling,7,19128,synthetic_50000_5000_50.0,1.0
PCSA,7,19128,synthetic_50000_5000_50.0,166.0
LogLog,7,19128,synthetic_50000_5000_50.0,50.757008872563055
HLL,7,19128,synthetic_50000_5000_50.0,1.0039267150113125
KMV,7,19128,synthetic_50000_5000_50.0,1.0
MinCount,7,19128,synthetic_50000_5000_50.0,127.8070823986795
REC,7,19128,synthetic_50000_5000_50.0,47.013420626844315
AdaptiveSampling,8,19128,synthetic_50000_5000_50.0,1.0
PCSA,8,19128,synthetic_50000_5000_50.0,331.0
LogLog,8,19128,synthetic_50000_5000_50.0,101.57512827572911
HLL,8,19128,synthetic_50000_5000_50.0,1.0019582262108966
KMV,8,19128,synthetic_50000_5000_50.0,1.0
MinCount,8,19128,synthetic_50000_5000_50.0,255.61567560504886
REC,8,19128,synthetic_50000_5000_50.0,94.09941127112693
AdaptiveSampling,9,19128,synthetic_50000_5000_50.0,1.0
PCSA,9,19128,synthetic_50000_5000_50.0,662.0
LogLog,9,19128,synthetic_50000_5000_50.0,203.21045418614892
HLL,9,19128,synthetic_50000_5000_50.0,1.000977835931287
KMV,9,19128,synthetic_50000_5000_50.0,1.0
MinCount,9,19128,synthetic_50000_5000_50.0,511.232853161365
REC,9,19128,synthetic_50000_5000_50.0,188.27526008421398
AdaptiveSampling,5,19128,synthetic_5000_1000_0.0,992.0
PCSA,5,19128,synthetic_5000_1000_0.0,956.0
LogLog,5,19128,synthetic_5000_1000_0.0,1169.109448487471
HLL,5,19128,synthetic_5000_1000_0.0,1191.5013249560611
KMV,5,19128,synthetic_5000_1000_0.0,941.8620558751813
MinCount,5,19128,synthetic_5000_1000_0.0,616.2027754971049
REC,5,19128,synthetic_5000_1000_0.0,972.9792648972266
AdaptiveSampling,6,19128,synthetic_5000_1000_0.0,992.0
PCSA,6,19128,synthetic_5000_1000_0.0,1066.0
LogLog,6,19128,synthetic_5000_1000_0.0,1110.4046323142218
HLL,6,19128,synthetic_5000_1000_0.0,1124.4134759805459
KMV,6,19128,synthetic_5000_1000_0.0,1116.610186115206
MinCount,6,19128,synthetic_5000_1000_0.0,749.7419479537222
REC,6,19128,synthetic_5000_1000_0.0,979.0659974066148
AdaptiveSampling,7,19128,synthetic_5000_1000_0.0,1168.0
PCSA,7,19128,synthetic_5000_1000_0.0,1037.0
LogLog,7,19128,synthetic_5000_1000_0.0,1136.1283784249988
HLL,7,19128,synthetic_5000_1000_0.0,1142.7185880644306
KMV,7,19128,synthetic_5000_1000_0.0,1038.5393075493841
MinCount,7,19128,synthetic_5000_1000_0.0,880.3717481871817
REC,7,19128,synthetic_5000_1000_0.0,982.3361840918526
AdaptiveSampling,8,19128,synthetic_5000_1000_0.0,992.0
PCSA,8,19128,synthetic_5000_1000_0.0,1037.0
LogLog,8,19128,synthetic_5000_1000_0.0,1164.8549683578626
HLL,8,19128,synthetic_5000_1000_0.0,1241.9598748264111
KMV,8,19128,synthetic_5000_1000_0.0,983.7564285095142
MinCount,8,19128,synthetic_5000_1000_0.0,902.707348589789
REC,8,19128,synthetic_5000_1000_0.0,966.4017082652827
AdaptiveSampling,9,19128,synthetic_5000_1000_0.0,1006.0
PCSA,9,19128,synthetic_5000_1000_0.0,1250.0
LogLog,9,19128,synthetic_5000_1000_0.0,1173.1141515907698
HLL,9,19128,synthetic_5000_1000_0.0,1299.150014397266
KMV,9,19128,synthetic_5000_1000_0.0,1007.8729505226612
MinCount,9,19128,synthetic_5000_1000_0.0,1116.5100438452273
REC,9,19128,synthetic_5000_1000_0.0,983.351815286885
AdaptiveSampling,5,19128,synthetic_5000_1000_0.5,992.0
PCSA,5,19128,synthetic_5000_1000_0.5,936.0
LogLog,5,19128,synthetic_5000_1000_0.5,1169.109448487471
HLL,5,19128,synthetic_5000_1000_0.5,1191.5013249560611
KMV,5,19128,synthetic_5000_1000_0.5,941.8620558751813
MinCount,5,19128,synthetic_5000_1000_0.5,606.8420323946863
REC,5,19128,synthetic_5000_1000_0.5,914.8445980300827
AdaptiveSampling,6,19128,synthetic_5000_1000_0.5,992.0
PCSA,6,19128,synthetic_5000_1000_0.5,1043.0
LogLog,6,19128,synthetic_5000_1000_0.5,1098.4433682655842
HLL,6,19128,synthetic_5000_1000_0.5,1097.8541615451315
KMV,6,19128,synthetic_5000_1000_0.5,1116.610186115206
MinCount,6,19128,synthetic_5000_1000_0.5,731.2539873164674
REC,6,19128,synthetic_5000_1000_0.5,1254.9994363536184
AdaptiveSampling,7,19128,synthetic_5000_1000_0.5,1024.0
PCSA,7,19128,synthetic_5000_1000_0.5,1015.0
LogLog,7,19128,synthetic_5000_1000_0.5,1123.8900185226548
HLL,7,19128,synthetic_5000_1000_0.5,1122.2012673641573
KMV,7,19128,synthetic_5000_1000_0.5,1038.3672458093597
MinCount,7,19128,synthetic_5000_1000_0.5,842.117333675149
REC,7,19128,synthetic_5000_1000_0.5,1156.914717469097
AdaptiveSampling,8,19128,synthetic_5000_1000_0.5,984.0
PCSA,8,19128,synthetic_5000_1000_0.5,1020.0
LogLog,8,19128,synthetic_5000_1000_0.5,1155.431387677146
HLL,8,19128,synthetic_5000_1000_0.5,1227.7882811806708
KMV,8,19128,synthetic_5000_1000_0.5,971.7656442714247
MinCount,8,19128,synthetic_5000_1000_0.5,881.7910463089895
REC,8,19128,synthetic_5000_1000_0.5,962.6374992837057
AdaptiveSampling,9,19128,synthetic_5000_1000_0.5,986.0
PCSA,9,19128,synthetic_5000_1000_0.5,1225.0
LogLog,9,19128,synthetic_5000_1000_0.5,1160.4773814278733
HLL,9,19128,synthetic_5000_1000_0.5,1487.9334988105236
KMV,9,19128,synthetic_5000_1000_0.5,991.1260602917239
MinCount,9,19128,synthetic_5000_1000_0.5,1097.2614399085937
REC,9,19128,synthetic_5000_1000_0.5,979.5179267564386
AdaptiveSampling,5,19128,synthetic_5000_1000_1.0,832.0
PCSA,5,19128,synthetic_5000_1000_1.0,753.0
LogLog,5,19128,synthetic_5000_1000_1.0,808.9710594295482
HLL,5,19128,synthetic_5000_1000_1.0,931.7859309885831
KMV,5,19128,synthetic_5000_1000_1.0,854.3837337394416
MinCount,5,19128,synthetic_5000_1000_1.0,479.6639410040671
REC,5,19128,synthetic_5000_1000_1.0,558.7555434158319
AdaptiveSampling,6,19128,synthetic_5000_1000_1.0,896.0
PCSA,6,19128,synthetic_5000_1000_1.0,822.0
LogLog,6,19128,synthetic_5000_1000_1.0,837.8915856617887
HLL,6,19128,synthetic_5000_1000_1.0,938.8151651275159
KMV,6,19128,synthetic_5000_1000_1.0,798.772690292072
MinCount,6,19128,synthetic_5000_1000_1.0,544.2920796389509
REC,6,19128,synthetic_5000_1000_1.0,595.7426476793412
AdaptiveSampling,7,19128,synthetic_5000_1000_1.0,744.0
PCSA,7,19128,synthetic_5000_1000_1.0,826.0
LogLog,7,19128,synthetic_5000_1000_1.0,843.4873652576043
HLL,7,19128,synthetic_5000_1000_1.0,887.5603160059626
KMV,7,19128,synthetic_5000_1000_1.0,729.3340407432003
MinCount,7,19128,synthetic_5000_1000_1.0,637.0091660870781
REC,7,19128,synthetic_5000_1000_1.0,724.9256379392567
AdaptiveSampling,8,19128,synthetic_5000_1000_1.0,728.0
PCSA,8,19128,synthetic_5000_1000_1.0,856.0
LogLog,8,19128,synthetic_5000_1000_1.0,803.8476986729817
HLL,8,19128,synthetic_5000_1000_1.0,844.8609641596471
KMV,8,19128,synthetic_5000_1000_1.0,737.384838269434
MinCount,8,19128,synthetic_5000_1000_1.0,726.3251481401729
REC,8,19128,synthetic_5000_1000_1.0,749.8472226670705
AdaptiveSampling,9,19128,synthetic_5000_1000_1.0,732.0
PCSA,9,19128,synthetic_5000_1000_1.0,1096.0
LogLog,9,19128,synthetic_5000_1000_1.0,870.946438503235
HLL,9,19128,synthetic_5000_1000_1.0,1064.674069340076
KMV,9,19128,synthetic_5000_1000_1.0,755.3709617168606
MinCount,9,19128,synthetic_5000_1000_1.0,941.2688845478322
REC,9,19128,synthetic_5000_1000_1.0,743.6831979145385
AdaptiveSampling,5,19128,synthetic_5000_1000_1.5,464.0
PCSA,5,19128,synthetic_5000_1000_1.5,316.0
LogLog,5,19128,synthetic_5000_1000_1.5,431.64285024780133
HLL,5,19128,synthetic_5000_1000_1.5,434.9812929845543
KMV,5,19128,synthetic_5000_1000_1.5,424.0780369154771
MinCount,5,19128,synthetic_5000_1000_1.5,239.84940548464547
REC,5,19128,synthetic_5000_1000_1.5,351.8084513101679
AdaptiveSampling,6,19128,synthetic_5000_1000_1.5,368.0
PCSA,6,19128,synthetic_5000_1000_1.5,364.0
LogLog,6,19128,synthetic_5000_1000_1.5,396.8623183421606
HLL,6,19128,synthetic_5000_1000_1.5,370.32503588005403
KMV,6,19128,synthetic_5000_1000_1.5,353.56066392593095
MinCount,6,19128,synthetic_5000_1000_1.5,289.8356904294874
REC,6,19128,synthetic_5000_1000_1.5,315.02277904176987
AdaptiveSampling,7,19128,synthetic_5000_1000_1.5,328.0
PCSA,7,19128,synthetic_5000_1000_1.5,380.0
LogLog,7,19128,synthetic_5000_1000_1.5,384.65203962861796
HLL,7,19128,synthetic_5000_1000_1.5,390.5253836848078
KMV,7,19128,synthetic_5000_1000_1.5,292.4580389070106
MinCount,7,19128,synthetic_5000_1000_1.5,328.6664195753314
REC,7,19128,synthetic_5000_1000_1.5,295.6347048108855
AdaptiveSampling,8,19128,synthetic_5000_1000_1.5,304.0
PCSA,8,19128,synthetic_5000_1000_1.5,498.0
LogLog,8,19128,synthetic_5000_1000_1.5,379.7081424768906
HLL,8,19128,synthetic_5000_1000_1.5,363.01902321522454
KMV,8,19128,synthetic_5000_1000_1.5,294.52179692420845
MinCount,8,19128,synthetic_5000_1000_1.5,428.5147024563807
REC,8,19128,synthetic_5000_1000_1.5,308.8879637341915
AdaptiveSampling,9,19128,synthetic_5000_1000_1.5,307.0
PCSA,9,19128,synthetic_5000_1000_1.5,822.0
LogLog,9,19128,synthetic_5000_1000_1.5,433.1214128102206
HLL,9,19128,synthetic_5000_1000_1.5,333.35089491930023
KMV,9,19128,synthetic_5000_1000_1.5,307.0
MinCount,9,19128,synthetic_5000_1000_1.5,675.6500153562861
REC,9,19128,synthetic_5000_1000_1.5,342.8741399756743
AdaptiveSampling,5,19128,synthetic_5000_1000_50.0,1.0
PCSA,5,19128,synthetic_5000_1000_50.0,42.0
LogLog,5,19128,synthetic_5000_1000_50.0,12.64017280358669
HLL,5,19128,synthetic_5000_1000_50.0,1.0159583460665687
KMV,5,19128,synthetic_5000_1000_50.0,1.0
MinCount,5,19128,synthetic_5000_1000_50.0,31.197004365032004
REC,5,19128,synthetic_5000_1000_50.0,11.712504848833662
AdaptiveSampling,6,19128,synthetic_5000_1000_50.0,1.0
PCSA,6,19128,synthetic_5000_1000_50.0,83.0
LogLog,6,19128,synthetic_5000_1000_50.0,25.347029470132266
HLL,6,19128,synthetic_5000_1000_50.0,1.0078948459609032
KMV,6,19128,synthetic_5000_1000_50.0,1.0
MinCount,6,19128,synthetic_5000_1000_50.0,63.400363709581164
REC,6,19128,synthetic_5000_1000_50.0,23.474298304790793
AdaptiveSampling,7,19128,synthetic_5000_1000_50.0,1.0
PCSA,7,19128,synthetic_5000_1000_50.0,166.0
LogLog,7,19128,synthetic_5000_1000_50.0,50.757008872563055
HLL,7,19128,synthetic_5000_1000_50.0,1.0039267150113125
KMV,7,19128,synthetic_5000_1000_50.0,1.0
MinCount,7,19128,synthetic_5000_1000_50.0,127.8070823986795
REC,7,19128,synthetic_5000_1000_50.0,47.013420626844315
AdaptiveSampling,8,19128,synthetic_5000_1000_50.0,1.0
PCSA,8,19128,synthetic_5000_1000_50.0,331.0
LogLog,8,19128,synthetic_5000_1000_50.0,101.57512827572911
HLL,8,19128,synthetic_5000_1000_50.0,1.0019582262108966
KMV,8,19128,synthetic_5000_1000_50.0,1.0
MinCount,8,19128,synthetic_5000_1000_50.0,255.61567560504886
REC,8,19128,synthetic_5000_1000_50.0,94.09941127112693
AdaptiveSampling,9,19128,synthetic_5000_1000_50.0,1.0
PCSA,9,19128,synthetic_5000_1000_50.0,662.0
LogLog,9,19128,synthetic_5000_1000_50.0,203.21045418614892
HLL,9,19128,synthetic_5000_1000_50.0,1.000977835931287
KMV,9,19128,synthetic_5000_1000_50.0,1.0
MinCount,9,19128,synthetic_5000_1000_50.0,511.232853161365
REC,9,19128,synthetic_5000_1000_50.0,188.27526008421398
AdaptiveSampling,5,48828,synthetic_1000000_100000_1.0,98304.0
PCSA,5,48828,synthetic_1000000_100000_1.0,92393.0
LogLog,5,48828,synthetic_1000000_100000_1.0,97033.43209694588
HLL,5,48828,synthetic_1000000_100000_1.0,96187.32053060865
KMV,5,48828,synthetic_1000000_100000_1.0,77233.81188323275
MinCount,5,48828,synthetic_1000000_100000_1.0,111018.63777855971
REC,5,48828,synthetic_1000000_100000_1.0,42885.1423599236
AdaptiveSampling,6,48828,synthetic_1000000_100000_1.0,71680.0
PCSA,6,48828,synthetic_1000000_100000_1.0,92393.0
LogLog,6,48828,synthetic_1000000_100000_1.0,78341.80653360288
HLL,6,48828,synthetic_1000000_100000_1.0,70033.2715115531
KMV,6,48828,synthetic_1000000_100000_1.0,85295.05079347367
MinCount,6,48828,synthetic_1000000_100000_1.0,92938.0297296796
REC,6,48828,synthetic_1000000_100000_1.0,63464.14216442047
AdaptiveSampling,7,48828,synthetic_1000000_100000_1.0,88064.0
PCSA,7,48828,synthetic_1000000_100000_1.0,78966.0
LogLog,7,48828,synthetic_1000000_100000_1.0,75521.38739445031
HLL,7,48828,synthetic_1000000_100000_1.0,71788.15401065597
KMV,7,48828,synthetic_1000000_100000_1.0,87145.17888682615
MinCount,7,48828,synthetic_1000000_100000_1.0,91027.06536412689
REC,7,48828,synthetic_1000000_100000_1.0,66759.78787652928
AdaptiveSampling,8,48828,synthetic_1000000_100000_1.0,86016.0
PCSA,8,48828,synthetic_1000000_100000_1.0,74198.0
LogLog,8,48828,synthetic_1000000_100000_1.0,78699.10597352429
HLL,8,48828,synthetic_1000000_100000_1.0,76831.17504632544
KMV,8,48828,synthetic_1000000_100000_1.0,79377.99247326596
MinCount,8,48828,synthetic_1000000_100000_1.0,80410.83057500432
REC,8,48828,synthetic_1000000_100000_1.0,86997.38775273587
AdaptiveSampling,9,48828,synthetic_1000000_100000_1.0,80896.0
PCSA,9,48828,synthetic_1000000_100000_1.0,78009.0
LogLog,9,48828,synthetic_1000000_100000_1.0,79687.46531258921
HLL,9,48828,synthetic_1000000_100000_1.0,75566.69114246749
KMV,9,48828,synthetic_1000000_100000_1.0,77775.768840651
MinCount,9,48828,synthetic_1000000_100000_1.0,81179.13957346417
REC,9,48828,synthetic_1000000_100000_1.0,79863.14836577905
AdaptiveSampling,5,48828,synthetic_1000000_10000_0.0,10752.0
PCSA,5,48828,synthetic_1000000_10000_0.0,8345.0
LogLog,5,48828,synthetic_1000000_10000_0.0,14424.105980352679
HLL,5,48828,synthetic_1000000_10000_0.0,10458.123457808653
KMV,5,48828,synthetic_1000000_10000_0.0,10989.375371346652
MinCount,5,48828,synthetic_1000000_10000_0.0,13274.843566225718
REC,5,48828,synthetic_1000000_10000_0.0,12523.445883673521
AdaptiveSampling,6,48828,synthetic_1000000_10000_0.0,11264.0
PCSA,6,48828,synthetic_1000000_10000_0.0,8905.0
LogLog,6,48828,synthetic_1000000_10000_0.0,11772.391259817006
HLL,6,48828,synthetic_1000000_10000_0.0,9804.45062451635
KMV,6,48828,synthetic_1000000_10000_0.0,8825.071189580123
MinCount,6,48828,synthetic_1000000_10000_0.0,13091.355050741633
REC,6,48828,synthetic_1000000_10000_0.0,9425.03808542281
AdaptiveSampling,7,48828,synthetic_1000000_10000_0.0,9216.0
PCSA,7,48828,synthetic_1000000_10000_0.0,8528.0
LogLog,7,48828,synthetic_1000000_10000_0.0,10073.990450472915
HLL,7,48828,synthetic_1000000_10000_0.0,8724.945416747745
KMV,7,48828,synthetic_1000000_10000_0.0,8721.737907305815
MinCount,7,48828,synthetic_1000000_10000_0.0,9884.396388288555
REC,7,48828,synthetic_1000000_10000_0.0,9841.496139461096
AdaptiveSampling,8,48828,synthetic_1000000_10000_0.0,8640.0
PCSA,8,48828,synthetic_1000000_10000_0.0,9978.0
LogLog,8,48828,synthetic_1000000_10000_0.0,9497.146390028443
HLL,8,48828,synthetic_1000000_10000_0.0,8873.580884647246
KMV,8,48828,synthetic_1000000_10000_0.0,9103.557521568233
MinCount,8,48828,synthetic_1000000_10000_0.0,10263.254089884835
REC,8,48828,synthetic_1000000_10000_0.0,9763.489786149546
AdaptiveSampling,9,48828,synthetic_1000000_10000_0.0,9024.0
PCSA,9,48828,synthetic_1000000_10000_0.0,10182.0
LogLog,9,48828,synthetic_1000000_10000_0.0,9512.830377077971
HLL,9,48828,synthetic_1000000_10000_0.0,9612.143945949207
KMV,9,48828,synthetic_1000000_10000_0.0,9200.282522861435
MinCount,9,48828,synthetic_1000000_10000_0.0,10651.678636741706
REC,9,48828,synthetic_1000000_10000_0.0,9245.34927565705
AdaptiveSampling,5,48828,synthetic_1000000_10000_0.5,10752.0
PCSA,5,48828,synthetic_1000000_10000_0.5,8345.0
LogLog,5,48828,synthetic_1000000_10000_0.5,14424.105980352679
HLL,5,48828,synthetic_1000000_10000_0.5,10458.123457808653
KMV,5,48828,synthetic_1000000_10000_0.5,10989.375371346652
MinCount,5,48828,synthetic_1000000_10000_0.5,13274.843566225718
REC,5,48828,synthetic_1000000_10000_0.5,7653.82269227467
AdaptiveSampling,6,48828,synthetic_1000000_10000_0.5,11264.0
PCSA,6,48828,synthetic_1000000_10000_0.5,8905.0
LogLog,6,48828,synthetic_1000000_10000_0.5,11772.391259817006
HLL,6,48828,synthetic_1000000_10000_0.5,9804.45062451635
KMV,6,48828,synthetic_1000000_10000_0.5,8825.071189580123
MinCount,6,48828,synthetic_1000000_10000_0.5,13091.355050741633
REC,6,48828,synthetic_1000000_10000_0.5,6200.944255490111
AdaptiveSampling,7,48828,synthetic_1000000_10000_0.5,9216.0
PCSA,7,48828,synthetic_1000000_10000_0.5,8528.0
LogLog,7,48828,synthetic_1000000_10000_0.5,10073.990450472915
HLL,7,48828,synthetic_1000000_10000_0.5,8724.945416747745
KMV,7,48828,synthetic_1000000_10000_0.5,8721.737907305815
MinCount,7,48828,synthetic_1000000_10000_0.5,9884.396388288555
REC,7,48828,synthetic_1000000_10000_0.5,7321.765189771353
AdaptiveSampling,8,48828,synthetic_1000000_10000_0.5,8640.0
PCSA,8,48828,synthetic_1000000_10000_0.5,9978.0
LogLog,8,48828,synthetic_1000000_10000_0.5,9497.146390028443
HLL,8,48828,synthetic_1000000_10000_0.5,8873.580884647246
KMV,8,48828,synthetic_1000000_10000_0.5,9103.557521568233
MinCount,8,48828,synthetic_1000000_10000_0.5,10263.254089884835
REC,8,48828,synthetic_1000000_10000_0.5,9426.816767719665
AdaptiveSampling,9,48828,synthetic_1000000_10000_0.5,9024.0
PCSA,9,48828,synthetic_1000000_10000_0.5,10182.0
LogLog,9,48828,synthetic_1000000_10000_0.5,9512.830377077971
HLL,9,48828,synthetic_1000000_10000_0.5,9612.143945949207
KMV,9,48828,synthetic_1000000_10000_0.5,9200.282522861435
MinCount,9,48828,synthetic_1000000_10000_0.5,10651.678636741706
REC,9,48828,synthetic_1000000_10000_0.5,9956.989220336409
AdaptiveSampling,5,48828,synthetic_1000000_10000_1.0,10752.0
PCSA,5,48828,synthetic_1000000_10000_1.0,8345.0
LogLog,5,48828,synthetic_1000000_10000_1.0,14424.105980352679
HLL,5,48828,synthetic_1000000_10000_1.0,10458.123457808653
KMV,5,48828,synthetic_1000000_10000_1.0,10989.375371346652
MinCount,5,48828,synthetic_1000000_10000_1.0,13274.843566225718
REC,5,48828,synthetic_1000000_10000_1.0,9206.016150883474
AdaptiveSampling,6,48828,synthetic_1000000_10000_1.0,11264.0
PCSA,6,48828,synthetic_1000000_10000_1.0,8905.0
LogLog,6,48828,synthetic_1000000_10000_1.0,11772.391259817006
HLL,6,48828,synthetic_1000000_10000_1.0,9804.45062451635
KMV,6,48828,synthetic_1000000_10000_1.0,8825.071189580123
MinCount,6,48828,synthetic_1000000_10000_1.0,13091.355050741633
REC,6,48828,synthetic_1000000_10000_1.0,11529.8989097449
AdaptiveSampling,7,48828,synthetic_1000000_10000_1.0,9216.0
PCSA,7,48828,synthetic_1000000_10000_1.0,8528.0
LogLog,7,48828,synthetic_1000000_10000_1.0,10073.990450472915
HLL,7,48828,synthetic_1000000_10000_1.0,8724.945416747745
KMV,7,48828,synthetic_1000000_10000_1.0,8721.737907305815
MinCount,7,48828,synthetic_1000000_10000_1.0,9884.396388288555
REC,7,48828,synthetic_1000000_10000_1.0,10721.162879797486
AdaptiveSampling,8,48828,synthetic_1000000_10000_1.0,8640.0
PCSA,8,48828,synthetic_1000000_10000_1.0,9978.0
LogLog,8,48828,synthetic_1000000_10000_1.0,9497.146390028443
HLL,8,48828,synthetic_1000000_10000_1.0,8873.580884647246
KMV,8,48828,synthetic_1000000_10000_1.0,9103.557521568233
MinCount,8,48828,synthetic_1000000_10000_1.0,10263.254089884835
REC,8,48828,synthetic_1000000_10000_1.0,10763.119386857039
AdaptiveSampling,9,48828,synthetic_1000000_10000_1.0,9024.0
